std,mu0[0],mu0[1],mu0[2],mu1[0],mu1[1],mu1[2],overlap ratio,train loss with L,test loss with L,train loss without L,test loss without L,train acc with L,test acc with L,train acc without L,test acc without L
1.8527890725774772,-1.6655434609080104,-1.187355493490962,0.45955296895423503,-1.2075123992379995,-0.028119248081153625,-1.3386851090154912,0.8468012813305562,0.4803285598754883,0.4931751489639282,0.27901962399482727,0.6054562330245972,0.7860833406448364,0.7710000276565552,0.8867083191871643,0.762666642665863
0.9731924544261739,1.5451417996463501,-1.2725947926009398,-1.340475189116153,-0.13137937523441146,-1.152018984974096,-0.5349854102534688,0.5221305481140757,0.4339783191680908,0.4312409460544586,0.16017062962055206,0.2889243960380554,0.8634166717529297,0.8648333549499512,0.9402083158493042,0.8823333382606506
1.2484015469036005,-1.732005535499662,-0.20650932421959345,-0.6571900168457914,-0.17164190976157911,1.43823797096094,-1.9117748960540024,0.48179966209429204,0.38912433385849,0.390269011259079,0.1291002482175827,0.2978302836418152,0.8647916913032532,0.8616666793823242,0.953041672706604,0.8896666765213013
1.675706023677746,-0.7493259723078003,-1.555705429967324,-0.06588244292802603,0.14379342598291656,-1.312577515575811,-0.5972191427045508,1.5700677931570877,0.5967741012573242,0.6185160279273987,0.4203101396560669,0.8029411435127258,0.6880833506584167,0.6583333611488342,0.8107083439826965,0.6321666836738586
1.4799982614685667,-1.2683957152321605,-0.6114240335668835,0.05673791321039534,1.262731533572969,-0.4480219552877389,0.023283896629154643,0.5834536331693925,0.4318641722202301,0.4497359097003937,0.17851515114307404,0.4296664893627167,0.8304583430290222,0.8159999847412109,0.9233333468437195,0.8296666741371155
0.8596406740658995,0.4896425442156809,0.8890121876819763,1.9480710290956953,1.8789717892048143,-0.8935302371989557,0.19513227457083504,0.3005573567683859,0.28608402609825134,0.28484347462654114,0.04938485473394394,0.10289593040943146,0.950083315372467,0.9511666893959045,0.9881666898727417,0.9648333191871643
2.498721088533511,-0.6538038614174999,1.6758902773068205,0.18175309844215715,-1.673466804359799,0.8248081260654909,1.3494486594155735,1.4129100747961707,0.5559661388397217,0.5941277742385864,0.4073738157749176,0.7524049282073975,0.7201250195503235,0.6863333582878113,0.8183749914169312,0.6556666493415833
1.6099764416479658,1.0231433066258684,0.11892947436862933,1.898180560595434,-1.1381098896699307,0.06024463995448137,-0.7495334817622741,0.47098596972946366,0.381384938955307,0.3837326169013977,0.12587577104568481,0.3241825997829437,0.8897916674613953,0.8836666941642761,0.9470416903495789,0.878166675567627
1.3001035874107987,-0.5898093191722955,0.34498878538919975,-0.18707587848615725,-0.6877183758042875,1.7737125641363165,-1.1902699954561409,0.7435556123769211,0.47602054476737976,0.48505333065986633,0.2707998752593994,0.4750603437423706,0.7859583497047424,0.7756666541099548,0.8895833492279053,0.8021666407585144
0.8545801994501743,1.5352801643137375,-0.9817095589736606,-0.332035668742082,1.9257515075376315,-1.7878804500165675,-0.872887080296429,0.816705861542393,0.5516340136528015,0.556251049041748,0.3810754418373108,0.5162138938903809,0.7627500295639038,0.7588333487510681,0.8274583220481873,0.7621666789054871
0.9368988314096047,0.5831692832435196,-1.2757389823837784,0.37404524601778366,-0.8546236104432872,0.48255553090423753,-0.7097557122024449,0.3722817545528752,0.33673518896102905,0.33651497960090637,0.07019560039043427,0.19633710384368896,0.9203333258628845,0.9203333258628845,0.9658750295639038,0.9259999990463257
1.8999198510232485,1.3097092142843474,1.5686611972532418,1.1357011669924786,0.5658817233041269,-1.7972063110076348,-0.09774917395469096,0.5189460751662999,0.3847613036632538,0.38003280758857727,0.1602098047733307,0.34723228216171265,0.871833324432373,0.8736666440963745,0.9296666383743286,0.8640000224113464
1.0523550802951875,-1.701768553530417,1.8007167346490118,-0.31367534141858044,-1.1779147955427458,1.6406352682133334,-0.25626983011514337,1.9107084923555346,0.6367943286895752,0.657615602016449,0.5222188830375671,0.719910740852356,0.6527083516120911,0.6136666536331177,0.7352083325386047,0.6046666502952576
2.065512464228748,-0.9689379539010812,1.027989824540422,1.0701879942630357,-0.08884793873866892,-0.5293997920532636,0.9132767074567014,1.1502362930003112,0.5283236503601074,0.5618945956230164,0.3760123550891876,0.6830423474311829,0.7475000023841858,0.7161666750907898,0.8262916803359985,0.6813333630561829
0.6495044029371968,-0.5017762261883099,1.0233820915100145,-0.8510990147706163,-1.3199630130039997,1.2850301319812276,-1.5867524503293229,0.5742936899939598,0.526472270488739,0.5262817740440369,0.25883644819259644,0.3349126875400543,0.8087083101272583,0.8028333187103271,0.8975833058357239,0.8606666922569275
1.7052374114355096,1.816886058153588,0.514731458202041,-1.3519215013081958,-1.1320076937622923,1.8500807707907678,0.5673155863232093,0.4531200809030799,0.2929980754852295,0.30308476090431213,0.11560199409723282,0.29336005449295044,0.9035833477973938,0.8983333110809326,0.9599583148956299,0.9006666541099548
1.5353350026661612,-0.1452298393950211,-0.12673635810427442,1.005159942387714,-1.5749852441924084,-1.7696431627391727,1.4242908685804192,0.6922518434589038,0.46065837144851685,0.47127845883369446,0.255127876996994,0.4642307162284851,0.8109999895095825,0.7921666502952576,0.8882499933242798,0.8023333549499512
0.777812980111358,1.187610715078971,-0.4544519806399796,-0.5366980526534131,1.9241749798677494,0.34285745832427317,-0.5614905331333921,0.7163859034831203,0.5490116477012634,0.5600762367248535,0.30266427993774414,0.442738801240921,0.7840833067893982,0.762499988079071,0.8613749742507935,0.793666660785675
1.980650758688595,1.1093302237824987,0.5756074014488659,1.8057343275196862,-1.6265842538831263,0.21288962120540855,-0.6298874785654309,0.5380883002871681,0.38752102851867676,0.4040200412273407,0.15467746555805206,0.39556971192359924,0.8554999828338623,0.8421666622161865,0.9443333148956299,0.8573333621025085
1.4639913343106516,0.2669216597290509,0.23795825145431238,-0.9502034477096939,-0.17821777419411244,0.7448782907954885,-0.8900219476076621,2.1615025039701137,0.6259402632713318,0.6560951471328735,0.46969249844551086,0.827779233455658,0.6600833535194397,0.6116666793823242,0.7753750085830688,0.5740000009536743
0.8446375914662656,-1.5161156106509046,-0.5993082782655121,0.8864359326276645,-0.3729183542823331,0.2533471367567999,1.2299910396161544,0.575776828650992,0.5131542086601257,0.5190402269363403,0.22153615951538086,0.3626460134983063,0.8082500100135803,0.799833357334137,0.9003750085830688,0.8461666703224182
1.3945358060965007,0.9990679474785691,-1.132012566202834,-0.6942438247826761,1.4865897057645774,0.5424369726687481,-0.3024124999010347,0.7801801266181231,0.5061361789703369,0.5133342146873474,0.29777172207832336,0.5083807110786438,0.7787500023841858,0.765666663646698,0.8673750162124634,0.7770000100135803
0.9800276942058508,-0.4691010683098158,0.7498110146066597,1.1734772065152432,1.6933479775847529,1.587028805053726,-1.6201027232864709,0.2699359554256545,0.2598837614059448,0.26611167192459106,0.041597384959459305,0.09861528128385544,0.9633333086967468,0.9593333601951599,0.9780416488647461,0.9611666798591614
0.7167292779775389,-0.4095163237121402,-1.9408322229663288,0.9801889355286884,1.3193283059877077,-1.039227788590468,0.5876223403707486,0.36035648097688594,0.4416682720184326,0.4420059621334076,0.08096269518136978,0.15343187749385834,0.856374979019165,0.8640000224113464,0.9600416421890259,0.9351666569709778
1.8705531260048243,1.8589000915840939,-1.338464700111524,-0.20598475016272344,0.350040523630081,-0.8901560506657527,-1.8325941688947927,0.8263934088551396,0.48217228055000305,0.49536681175231934,0.30123335123062134,0.5716729164123535,0.7880416512489319,0.7796666622161865,0.8725833296775818,0.7581666707992554
0.6555755812211057,1.312253603872961,-1.3166313305489377,-1.2285871942694633,-1.458608255893664,-1.822225705770923,0.9721213877087735,0.18340796374281823,0.2267967015504837,0.22524471580982208,0.0023461654782295227,0.01112886518239975,0.9799583554267883,0.9804999828338623,0.9995833039283752,0.9958333373069763
1.391108433535595,-0.9011004633545352,-1.6616162796883542,1.2943866664565529,0.48360147057801095,0.012891372122456612,-0.6400757545941391,0.47817345848518944,0.3365994989871979,0.34039512276649475,0.13280317187309265,0.30028897523880005,0.8928333520889282,0.893833339214325,0.9458749890327454,0.887499988079071
1.229120587748082,1.016644843338435,-1.8108853870346135,1.3922816407336485,-1.4568772182552885,-0.452924800212525,-1.0762300462402719,0.32784221944832687,0.29859015345573425,0.3071180582046509,0.050879478454589844,0.1662934124469757,0.9295416474342346,0.9191666841506958,0.9894166588783264,0.9484999775886536
1.3760571561006059,0.6226008418409417,-1.349396947886075,1.4662883091866523,1.8526286506713134,1.0564146891220028,0.4464002308706587,0.4764590682642358,0.35471901297569275,0.35969293117523193,0.16222470998764038,0.29323330521583557,0.8889999985694885,0.8798333406448364,0.9431666731834412,0.8941666483879089
2.3455817448486513,-1.769672545927822,0.8987549823869245,-1.2032058624890447,-1.7697148196309738,-1.2803243855182997,1.0925384390890671,0.7410407581680964,0.40917304158210754,0.4289943277835846,0.2239590883255005,0.5694865584373474,0.8270833492279053,0.812833309173584,0.9169583320617676,0.7931666374206543
1.8542892752050317,0.49689109581592694,-1.0101833276114793,-0.2696351662619656,0.7721496223967264,0.06670652408841304,1.8199517207711748,0.783452069612862,0.4710336923599243,0.49092936515808105,0.2856214642524719,0.5389693379402161,0.7996249794960022,0.784500002861023,0.8804583549499512,0.7711666822433472
2.1999556200348236,-1.846823469625587,-0.19087990804630506,0.26185444256481905,-1.2595080928034652,-0.4434607580886816,-0.3189346532290007,2.5470017924660517,0.6329416036605835,0.66498202085495,0.4589313864707947,0.8762893080711365,0.6510000228881836,0.6008333563804626,0.778333306312561,0.5641666650772095
1.7238321665196672,-0.4889576428116231,-0.5453782579930735,1.1477104895539911,1.92296180873084,1.8291410444897136,1.5053688750702539,0.5064923471834462,0.37445393204689026,0.37928563356399536,0.1867256909608841,0.3279161751270294,0.8733333349227905,0.8738333582878113,0.921500027179718,0.8706666827201843
1.3766401200977516,1.8346235080736188,-1.007358579238819,1.5532176557019963,-0.8358088911376664,-1.8399991396704163,0.19684146502819733,0.44282916119975224,0.3802841901779175,0.3879507780075073,0.10368926078081131,0.2602720856666565,0.8917083144187927,0.8901666402816772,0.9643333554267883,0.9103333353996277
1.8592989284981465,-1.0226319999168947,-0.9145286875930352,0.858446835938925,-0.5109536818666718,-0.0007481533726636513,0.9219774048408569,1.7720908943292533,0.6119036078453064,0.6354135274887085,0.4535353183746338,0.7758505344390869,0.674875020980835,0.6363333463668823,0.7933750152587891,0.6188333630561829
1.0554973878137601,-1.7007839103278433,-1.824490328425766,-0.507379008944699,-1.0708353641641888,1.1894254577995573,0.05446542051946501,0.33723178638126594,0.36591607332229614,0.37614309787750244,0.04067394882440567,0.14879858493804932,0.8765833377838135,0.8709999918937683,0.9885416626930237,0.9484999775886536
0.9888689085211666,0.524251408458102,-0.7585406529516061,-1.3582931147944657,0.9154973961001116,-0.9784023830757098,-0.5752532970756175,1.095660807467784,0.5842476487159729,0.5950410962104797,0.3911108076572418,0.6139740943908691,0.7201250195503235,0.7114999890327454,0.8228750228881836,0.715499997138977
0.7382322859405914,1.4637230311935112,-1.4065638385168913,-1.5808687130859491,0.8453539181277829,-0.554765615890429,1.5950318992253512,0.22064538575635143,0.3439357280731201,0.34812435507774353,0.01775432378053665,0.036384668201208115,0.9415833353996277,0.937166690826416,0.9829583168029785,0.9754999876022339
2.2394850483028375,0.9079430601267124,0.8084720378592025,-1.7576129916810648,1.3409288435405116,1.5287854483806886,-0.7311463513494902,1.6880936603372683,0.5925464034080505,0.6335558295249939,0.4521247446537018,0.7675775289535522,0.690791666507721,0.643833339214325,0.7867916822433472,0.6209999918937683
0.8293258087888606,1.982637332209669,-1.8760257134512184,1.0775672822664122,-1.320748289998955,0.6927467118816435,0.4196256515993846,0.1957796469210878,0.255489706993103,0.2631877362728119,0.016094600781798363,0.032330650836229324,0.9726666808128357,0.9704999923706055,0.9994583129882812,0.9929999709129333
2.4639688660514727,-0.33884368380486185,-0.770133612953245,0.295635943310943,0.306872591420547,-0.46394720318915983,0.11079942369671247,3.3380365918486254,0.639452338218689,0.6864565014839172,0.5046794414520264,0.8520305752754211,0.6383749842643738,0.5525000095367432,0.7620833516120911,0.5435000061988831
1.0354835735776617,1.6405905282789446,-0.19959916245292542,0.3894642565486568,1.1179503448175914,-0.9172891049924625,0.7613775096752162,1.0757430027644759,0.561046838760376,0.5746675133705139,0.4280913174152374,0.5763677358627319,0.7289999723434448,0.7148333191871643,0.7950416803359985,0.7226666808128357
2.321230657239575,0.2890434734397913,-0.6082840012220414,0.03838245697499154,0.8697085106670195,0.5787102657877701,1.0665537259606852,1.3863929516284652,0.5715692043304443,0.6008106470108032,0.417633593082428,0.7379725575447083,0.7065416574478149,0.6698333621025085,0.812666654586792,0.6546666622161865
1.6021991708310963,0.6453119552206217,1.7802862064700022,-0.23603878267027145,-0.09514143377142226,-0.5705017245909354,-1.7976332103975166,0.5491283333262174,0.39798590540885925,0.40941593050956726,0.18004554510116577,0.36747002601623535,0.8609583377838135,0.8529999852180481,0.9214166402816772,0.8510000109672546
1.50826656451168,0.5061179733853955,0.36497446273266565,-1.9408718702186696,-1.8551400887932172,0.050556040489502685,-1.6569576528668981,0.6287170216430822,0.45290252566337585,0.4595468044281006,0.21410797536373138,0.44586482644081116,0.8269583582878113,0.8230000138282776,0.921791672706604,0.8288333415985107
1.0162508852615204,1.2625987427067633,1.57410554642968,1.8070775939478483,-0.7699086602153176,0.13249738807922284,1.2653451998351835,0.3985207371687678,0.40630680322647095,0.4146805703639984,0.12242091447114944,0.20738954842090607,0.8997499942779541,0.890999972820282,0.940791666507721,0.9100000262260437
2.2918337726449156,1.1822623185601318,1.8482706371849358,-0.8138872528944892,0.03234712047389765,-1.5540179615127756,-0.8707696402882621,0.6380718788960075,0.40243566036224365,0.4132334589958191,0.19709321856498718,0.44923123717308044,0.8450000286102295,0.8320000171661377,0.9280416369438171,0.8318333625793457
0.8413589376360329,-0.6677027432135345,0.8521514611802732,-0.9772016973660382,1.8420612520413413,0.08516997050712272,-0.2106401982451338,0.3077384367918298,0.35879528522491455,0.3634471595287323,0.04571182653307915,0.12158733606338501,0.9096666574478149,0.9075000286102295,0.9905416369438171,0.9636666774749756
1.9501067450021645,1.5317209827011862,-1.8049908874242817,1.2697891399353227,1.4572830956519365,0.4465739501174646,1.473888897517527,0.8621079061319606,0.48840034008026123,0.5206289291381836,0.335758775472641,0.542378306388855,0.7766666412353516,0.7448333501815796,0.8570833206176758,0.7586666941642761
2.495672702956599,1.385799031690044,-1.2910305061233798,-1.9780921933781856,-1.1258814670600654,-0.2937229207485714,0.5826316536522724,0.6703454749166424,0.3754875659942627,0.39076679944992065,0.2098953276872635,0.5225713849067688,0.8452916741371155,0.82833331823349,0.9232500195503235,0.8118333220481873
2.392485846349066,-0.3108118547771985,-1.3715148622440037,1.9419913947615401,-1.2735061534840626,-0.22726992171470695,1.3720753424880097,1.495046392830252,0.5714483261108398,0.6135903000831604,0.4347548186779022,0.7465623617172241,0.706083357334137,0.6628333330154419,0.8029999732971191,0.64083331823349
0.7383022160723969,0.03281607171554901,-0.5002477686784941,-1.5590238284513713,0.6980565741881897,0.95003645339873,-1.4309791336206672,0.4612349152395191,0.5287360548973083,0.5247889757156372,0.1450970619916916,0.23351968824863434,0.7544999718666077,0.768666684627533,0.9439583420753479,0.9086666703224182
2.1949299672588856,-1.7139881495139417,-1.17994621578042,1.4958143128325374,-0.6220101482693972,0.9420225897328622,0.8772015583861417,0.8903191277366135,0.4755111336708069,0.5015738606452942,0.3142181634902954,0.6113935708999634,0.7846666574478149,0.76583331823349,0.8711249828338623,0.7434999942779541
1.2465724036984116,-1.5990487837668543,-1.1814635291016944,1.960468275596837,1.0831363299683394,0.6865470129763911,-0.14179032832350513,0.3207634438628291,0.2429811805486679,0.24695777893066406,0.04619300365447998,0.13316328823566437,0.9325000047683716,0.9288333058357239,0.9908750057220459,0.9614999890327454
1.2238205873584171,0.07447530425803217,0.2543663361115849,1.6459323443371967,-1.357955439958948,1.2447205314677494,1.8429729735788074,0.6983025152257378,0.4627157151699066,0.473800927400589,0.2831258773803711,0.407863974571228,0.8120416402816772,0.8009999990463257,0.878000020980835,0.8243333101272583
1.357456506339288,-1.118408205177254,0.26346742592046235,-1.924819152071032,0.7401292472033791,-0.8151155673903139,0.20427957044188716,0.44874744564548735,0.3401295840740204,0.3474094271659851,0.11083068698644638,0.2941012978553772,0.8973333239555359,0.8866666555404663,0.9524166584014893,0.8939999938011169
1.1083255024183702,0.2119090936431487,-1.1292114524424006,1.4811774248640126,-1.40261298351587,-0.36999265242195145,-1.4151085255914873,0.32581512306139976,0.3104514181613922,0.312179833650589,0.03698711097240448,0.13177230954170227,0.9309999942779541,0.9283333420753479,0.9905416369438171,0.9573333263397217
1.41748053840454,-1.8304249219907711,-0.9165168335473561,-0.47673132154163556,0.9899868807798495,-1.2382432780095103,0.6737429059828455,0.46277886851622985,0.4095410108566284,0.4154811203479767,0.11577191948890686,0.3025558590888977,0.8451250195503235,0.8396666646003723,0.9503333568572998,0.8880000114440918
2.488707861730914,-0.2502962565843876,-1.285967332115305,-1.6742622595177772,-0.6481394801663729,-0.5940113931401734,1.008960413041684,0.889007603844308,0.4831507205963135,0.5159054398536682,0.28099220991134644,0.6671102643013,0.7692916393280029,0.7459999918937683,0.8892499804496765,0.7423333525657654
2.1346303002960116,0.13280629368156793,0.21754011833608544,-1.910659555269814,0.047719243198256045,1.318116045050464,-0.44183896192531735,1.1617835919228594,0.5419583320617676,0.5775817036628723,0.3818524479866028,0.7110444903373718,0.7400416731834412,0.7045000195503235,0.8395000100135803,0.6909999847412109
0.604359713187332,1.597579734723304,0.8959456776657886,0.9972385860670534,-0.7714051568815381,1.579235930968343,0.8122874375410527,0.2444341304980203,0.3699742257595062,0.3678712546825409,0.03841216489672661,0.06140122562646866,0.940666675567627,0.9384999871253967,0.9795833230018616,0.9695000052452087
2.323786686591564,1.717318906553892,-1.4809657573817216,1.3397813540267118,-1.704758768107368,0.5890939602100702,-0.9840411703137244,0.5023782603693284,0.2973986268043518,0.30893802642822266,0.13813036680221558,0.3726205825805664,0.8946666717529297,0.8870000243186951,0.9408749938011169,0.8661666512489319
1.1495902404074998,-1.9023991250343522,0.019425620135811172,1.8849855128143473,-1.9340965724732433,1.8139412558599042,0.33847030812530265,0.4852276411100486,0.364388108253479,0.3693203330039978,0.16230268776416779,0.2876376807689667,0.8855833411216736,0.8811666369438171,0.9392916560173035,0.8958333134651184
0.9224225998412312,0.23943132666478384,-0.2594545226489755,-0.2661039184109799,0.09224229880322765,0.36106719257443176,-1.5929050158450062,0.6265982246707527,0.4807516932487488,0.48244038224220276,0.22525696456432343,0.4065692126750946,0.8224166631698608,0.824833333492279,0.9156666398048401,0.8373333215713501
1.4219778819896853,1.3123197390437236,0.5468579312756181,0.6998350233648205,1.0620208073060091,1.9221584901045792,1.1870307671673976,0.9605632798481564,0.524263322353363,0.5447759032249451,0.421286404132843,0.5484634041786194,0.7570000290870667,0.7428333163261414,0.800083339214325,0.7316666841506958
2.418254338625678,0.4713032350134414,0.435893836789238,-1.0799452333324595,0.8510058464528947,0.9848169181776396,-1.2477750841849975,3.5137412328650806,0.6436797380447388,0.6929503679275513,0.5170774459838867,0.847342848777771,0.6337083578109741,0.5513333082199097,0.7397083044052124,0.5386666655540466
2.169874386679804,0.813735999929853,1.5720034920624393,-0.06979984930648087,-1.3368982060754089,0.7260345591537769,1.1930676010270393,0.823926852393834,0.4523426294326782,0.4680991470813751,0.3058089017868042,0.5352118611335754,0.8009583353996277,0.7901666760444641,0.8745416402816772,0.7684999704360962
2.010831574806398,0.9530402485629459,-1.2265415698401099,-0.2075254558593378,-0.23753288859502675,-1.6611214088470185,0.30698312016176654,1.470055730900263,0.5735783576965332,0.6101541519165039,0.4100719094276428,0.7775284647941589,0.7084583044052124,0.6685000061988831,0.8115000128746033,0.6343333125114441
1.8740323571984687,0.7198960229188729,-0.15110548545378633,-1.1350849859650287,-1.383453647094714,1.176904542138638,-1.2533605613421335,0.752527583218959,0.445811003446579,0.46171051263809204,0.26728278398513794,0.5168557167053223,0.8085416555404663,0.7975000143051147,0.890749990940094,0.7894999980926514
1.4702299223908153,-1.4526968066771029,-1.9123607932487552,-0.247556961494654,-1.7943320263171976,-0.8979464386701332,-0.4186202156384904,1.3563250545068861,0.5941779613494873,0.6316467523574829,0.40946391224861145,0.7647754549980164,0.6926666498184204,0.6380000114440918,0.8099583387374878,0.6401666402816772
0.8273548912040272,-0.6431232106632265,-1.810813484677814,-0.09979201762855672,-1.993894333446435,-0.25728354298742717,1.4264343998905584,0.3228456503847811,0.34368348121643066,0.35444650053977966,0.04656488448381424,0.1348438411951065,0.9294583201408386,0.9211666584014893,0.9852499961853027,0.9545000195503235
1.3212292356641473,-1.7219666115614691,-0.7811919440320088,-1.262379892278088,0.4950516844234145,1.2658067214382922,1.814307828203638,0.306588651494946,0.27041253447532654,0.274618536233902,0.037295058369636536,0.13581213355064392,0.9469166398048401,0.9449999928474426,0.9937499761581421,0.9588333368301392
1.4939439566207167,-0.8911097009003042,1.3925436774871547,0.7869254150959879,1.9347052023155529,-0.9130082880711248,1.0769703813055065,0.4083441343324021,0.2804547846317291,0.28552672266960144,0.11232860386371613,0.2646414041519165,0.906499981880188,0.9014999866485596,0.9544166922569275,0.9035000205039978
2.158546749457382,1.0338783578417479,0.14384445178928917,1.9968198108797903,-0.9113570716843769,1.714819627749602,-0.9837010327953264,0.5548356871871388,0.3356974422931671,0.3513842523097992,0.1668703407049179,0.384895920753479,0.8738750219345093,0.8654999732971191,0.937208354473114,0.8610000014305115
2.1629570997473184,1.420407217205605,0.9687546546830652,-1.8904054079185464,-0.6644029385351393,-1.3637897403986528,0.4011974356194168,0.5577551889061114,0.33777227997779846,0.3429723381996155,0.16116319596767426,0.42295536398887634,0.8722083568572998,0.8654999732971191,0.9461666941642761,0.856166660785675
2.21422453057106,-0.7356634046473438,-1.038670485158629,-0.4412580505540311,-1.3272100833641254,0.14053216933004364,0.6660413531616745,1.2855684656485193,0.5512914657592773,0.5834095478057861,0.38008347153663635,0.7260456681251526,0.7269999980926514,0.6986666917800903,0.8336666822433472,0.6704999804496765
1.6374357647767324,0.07609639957939818,1.6995025716904109,-1.3482556000232848,-0.0006836681901005726,0.3466671859325281,-0.9626779479805436,1.1622877934366636,0.5471531748771667,0.5709657073020935,0.3874717354774475,0.6603783369064331,0.7390833497047424,0.7136666774749756,0.8224166631698608,0.6865000128746033
